problem,author_1,author_2,para1_text,para2_text
problem-412.txt,2,2,"One can also deploy Icinga2 in Highly Available setup. Then you can deploy one Icinga2 master instance where you put your config. After its setup, you should deploy second master, which will synchronize configuration from the first master. These two masters (more exactly Endpoints) should be put in same zone, they can both run checker feature to run the checks. To run notifications, you should also enable notification",All other hosts (satellites) should be connected to both masters.
problem-412.txt,2,2,All other hosts (satellites) should be connected to both masters.,"To ensure monitoring of one master from the second one, you should use command_endpoint setting to schedule to check on the right host."
problem-412.txt,2,2,"To ensure monitoring of one master from the second one, you should use command_endpoint setting to schedule to check on the right host.","So the answer is: You can deploy two Icinga2 masters, which will share their monitoring load. They can also monitor each other."
problem-374.txt,1,1,"The first thing I'd try is running a LiveCD environment and just attempt to ungzip everything, hoping that would return the system to a bootable state. Note: I'd be concerned about potential data corruption if the original gzip process was interrupted.",Otherwise I'd try to migrate the DB to a new system as others have suggested but as you've encountered there may be labor intensive dependency and configuration issues that will need to be resolved individually.
problem-374.txt,1,2,Otherwise I'd try to migrate the DB to a new system as others have suggested but as you've encountered there may be labor intensive dependency and configuration issues that will need to be resolved individually.,"This will depend on whether the filesystems are repaired enough for you to be able to mount those partitions from a LiveCD. Don't bother trying to boot the system yet. First, mount the partitions and unzip all the .gz files. This will give you working copies of init and system binaries. Then you can use grub to repair the boot sector. Then boot to single user mode and fsck the filesystem again. If that works, you'll have a running system. You'll also have a bunch of unzipped files (like man pages) that really should be zipped, but it's better than having an unbootable system."
problem-374.txt,2,2,"This will depend on whether the filesystems are repaired enough for you to be able to mount those partitions from a LiveCD. Don't bother trying to boot the system yet. First, mount the partitions and unzip all the .gz files. This will give you working copies of init and system binaries. Then you can use grub to repair the boot sector. Then boot to single user mode and fsck the filesystem again. If that works, you'll have a running system. You'll also have a bunch of unzipped files (like man pages) that really should be zipped, but it's better than having an unbootable system.","If you can't mount the partitions from a LiveCD, then you are unfortunately out of luck. Nothing will recover your system at that point."
problem-360.txt,1,1,"I posted a comment asking for more information, but with a (loose) understanding of what you're trying to do, I'm recommend the following:","I'm assuming budget constraints are in the ""small business"" range, so I'd say get an ALIX-based pfSense firewall from Netgate for each location, setting up IPSec/OpenVPN site-to-site tunnels to one ""HQ"" -- whatever location has the most on-site users should get the Small Business Server.  "
problem-360.txt,1,1,"I'm assuming budget constraints are in the ""small business"" range, so I'd say get an ALIX-based pfSense firewall from Netgate for each location, setting up IPSec/OpenVPN site-to-site tunnels to one ""HQ"" -- whatever location has the most on-site users should get the Small Business Server.  ","As for separating user data from AD and email, you can move the Profiles, User's Shared Folders, and/or any other network shares to any logical drive -- as long as the server can see it, you can move it there.  Same goes with Exchange's database."
problem-360.txt,1,1,"As for separating user data from AD and email, you can move the Profiles, User's Shared Folders, and/or any other network shares to any logical drive -- as long as the server can see it, you can move it there.  Same goes with Exchange's database.","You mentioned email, so I'd recommend setting up Outlook Anywhere to work across the tunnels or perhaps using IMAP; both a little more friendly for higher-latency links like your IPSec tunnels than MAPI profiles."
problem-360.txt,1,1,"You mentioned email, so I'd recommend setting up Outlook Anywhere to work across the tunnels or perhaps using IMAP; both a little more friendly for higher-latency links like your IPSec tunnels than MAPI profiles.","No idea what other user applications you have, can't comment on that."
problem-360.txt,1,2,"No idea what other user applications you have, can't comment on that.","I would probably setup some type of samba fileserver with a LVM (OpenBSD, FreeNAS, Debian, Redhat, etc take your pick) along with postfix running a local mail account for each user."
problem-360.txt,2,2,"I would probably setup some type of samba fileserver with a LVM (OpenBSD, FreeNAS, Debian, Redhat, etc take your pick) along with postfix running a local mail account for each user.","Assuming you're running Exchange, you can backup email in a clever manner by setting up a forwarding address for each user's mail to [username]@nas.local or something similar thereby creating a constantly updated backup of each message."
problem-406.txt,1,1,"Your hunch is pretty much spot on. Games like skyrim will save the orientation, speed, and all other physics for each object. Some games will speed this process up by skipping over distant object and simply replacing them to their starting position. ","Games appear to be quick about it because they use multi-threading. This means the game can be running while performing another task in the background. Most games are multi-threaded without you realizing it: the physics engine, the audio engine, the rendering engine, the input, finally the game logic itself. So when the player presses save, the game creates a task to run independently from the game logic to log all the game data. This is called an asynchronous behavior."
problem-406.txt,1,1,"Games appear to be quick about it because they use multi-threading. This means the game can be running while performing another task in the background. Most games are multi-threaded without you realizing it: the physics engine, the audio engine, the rendering engine, the input, finally the game logic itself. So when the player presses save, the game creates a task to run independently from the game logic to log all the game data. This is called an asynchronous behavior.","Games can get crafty with the storage of the data. For example again, Skyrim saves little details of all the objects far away. But notice that the game takes time to place those objects back and it might not be perfect every time. This is because the game needs to save space so all that data is compressed. You can think of compression as just an algorithm to remove duplicate lines of bits while keeping note where the duplicates are. When they are uncompressed (or inflated/extracted) the duplicates go right back where they belong. So games like Skyrim may compress the save data and extract the data while you are playing the game."
problem-406.txt,1,2,"Games can get crafty with the storage of the data. For example again, Skyrim saves little details of all the objects far away. But notice that the game takes time to place those objects back and it might not be perfect every time. This is because the game needs to save space so all that data is compressed. You can think of compression as just an algorithm to remove duplicate lines of bits while keeping note where the duplicates are. When they are uncompressed (or inflated/extracted) the duplicates go right back where they belong. So games like Skyrim may compress the save data and extract the data while you are playing the game.","(Sorry if this shouldn't be asked here, I'm unsure if it's appropriate based on what's allowed here.)"
problem-406.txt,2,2,"(Sorry if this shouldn't be asked here, I'm unsure if it's appropriate based on what's allowed here.)","I'm not developing a game, but I'm very curious about this. I've played some large open-world games recently (Dishonored, for example), and it boggles my mind how much information must be stored for save files. If I pick up a bottle from where it spawned and throw it, then save while it's in mid-air, the save file needs to contain a) what type of bottle it is, b) where it is right now, c) what orientation it's currently in, and d) what its current trajectory is. This is the case for every non-fixed asset in the current level. Pathing NPCs have to have their current state tracked as well."
problem-406.txt,2,2,"I'm not developing a game, but I'm very curious about this. I've played some large open-world games recently (Dishonored, for example), and it boggles my mind how much information must be stored for save files. If I pick up a bottle from where it spawned and throw it, then save while it's in mid-air, the save file needs to contain a) what type of bottle it is, b) where it is right now, c) what orientation it's currently in, and d) what its current trajectory is. This is the case for every non-fixed asset in the current level. Pathing NPCs have to have their current state tracked as well.","So, in general, how do games accomplish this? I'm sure the implementation varies, I'm not asking for any specific game, but the overall concept must be similar across games. Even more impressive to me is that quick saves often seem to be instant, with no delay whatsoever after pressing the key."
problem-1238.txt,1,1,Should I use Self Organising Map to reduce the dimensionality?,Not the first choice. For dimensionality reduction you have more handy and basic methods like PCA and NMF (if you don't have negative values) or Archetypal Analysis which are recommended to be used first.
problem-1238.txt,1,1,Not the first choice. For dimensionality reduction you have more handy and basic methods like PCA and NMF (if you don't have negative values) or Archetypal Analysis which are recommended to be used first.,and then K-means to classify them into normal and abnormal?
problem-1238.txt,1,1,and then K-means to classify them into normal and abnormal?,Red alarm! Kmeans is not for classification but clustering. Be careful about the fundamental understanding of what you are about to do otherwise you get confused. If you have labels K-NN for instance is a supervised (thus proper) method.
problem-1238.txt,1,1,Red alarm! Kmeans is not for classification but clustering. Be careful about the fundamental understanding of what you are about to do otherwise you get confused. If you have labels K-NN for instance is a supervised (thus proper) method.,Or I can use just K-NN to classify them into normal - abnormal without any dimensionality reduction?
problem-1238.txt,1,1,Or I can use just K-NN to classify them into normal - abnormal without any dimensionality reduction?,Impossible. As you already know you have the problem called Curse of Dimensionality where the euclidean distances are highly distorted. You need to reduce the dimenstionality before K-NN. The only class of methods I know which may not need dimentionality reduction are Kernel Methods e.g. SVM.
problem-1238.txt,1,1,Impossible. As you already know you have the problem called Curse of Dimensionality where the euclidean distances are highly distorted. You need to reduce the dimenstionality before K-NN. The only class of methods I know which may not need dimentionality reduction are Kernel Methods e.g. SVM.,"Once I examined the Curse of Dimentionality with K-Means in MATLAB and I saw after 7 dimensions everything was distorted. It of course depends on the nature of the data (distribution,etc) but this is what I got from my experiment."
problem-1238.txt,1,1,"Once I examined the Curse of Dimentionality with K-Means in MATLAB and I saw after 7 dimensions everything was distorted. It of course depends on the nature of the data (distribution,etc) but this is what I got from my experiment.","And if later I'd like to find why this person has included into the abnormal class how can I find that this happened because of these two features, his weight according to his height?"
problem-1238.txt,1,1,"And if later I'd like to find why this person has included into the abnormal class how can I find that this happened because of these two features, his weight according to his height?","This question is so fuzzy and about the goal of Machine Learning. In Machine Learning you get a set of answers (called labels) and try to learn them. You are not supposed to say if they are right or not. So if you are said a specific guy is abnormal you should ask the one who provided labels (in the terminology we call him expert) about the reason. If a guy with a certain weight and hight is called abnormal you only know this weight and hight indicate abnormal people. Why? Well, who knows?"
problem-1238.txt,1,1,"This question is so fuzzy and about the goal of Machine Learning. In Machine Learning you get a set of answers (called labels) and try to learn them. You are not supposed to say if they are right or not. So if you are said a specific guy is abnormal you should ask the one who provided labels (in the terminology we call him expert) about the reason. If a guy with a certain weight and hight is called abnormal you only know this weight and hight indicate abnormal people. Why? Well, who knows?",If I did not get the last question correctly please drop me a line in comments. Would be glad to help.
problem-1238.txt,1,1,If I did not get the last question correctly please drop me a line in comments. Would be glad to help.,I recommend you to apply PCA to your data and take the first 5 PCs and feed them to K-NN or LDA. You can plot some of these PCs against each other and see how they discriminate your classes. It gives you a good impression of what is happening. You can also plot the variance or entropy of all features beforehand and drop those features whose variance or entropy is lower than a threshold.
problem-1238.txt,1,2,I recommend you to apply PCA to your data and take the first 5 PCs and feed them to K-NN or LDA. You can plot some of these PCs against each other and see how they discriminate your classes. It gives you a good impression of what is happening. You can also plot the variance or entropy of all features beforehand and drop those features whose variance or entropy is lower than a threshold.,Could you please help me to understand it because I'm not sure if I got it correctly.
problem-1238.txt,2,2,Could you please help me to understand it because I'm not sure if I got it correctly.,"Let's say I have a dataset, of persons, with 100 features, various characteristics like height, weight, age, etc. I want to classify if are normal or abnormal. By abnormal I mean if a 20 years old man is 170cm and 150kg to identify it as abnormal."
problem-1238.txt,2,2,"Let's say I have a dataset, of persons, with 100 features, various characteristics like height, weight, age, etc. I want to classify if are normal or abnormal. By abnormal I mean if a 20 years old man is 170cm and 150kg to identify it as abnormal.",Should I use Self Organising Map to reduce the dimensionality (these 100 features) and then K-means to classify them into normal and abnormal? Is that a correct approach? Or I can use just K-NN to classify them into normal - abnormal without any dimensionality reduction?
problem-1238.txt,2,2,Should I use Self Organising Map to reduce the dimensionality (these 100 features) and then K-means to classify them into normal and abnormal? Is that a correct approach? Or I can use just K-NN to classify them into normal - abnormal without any dimensionality reduction?,How many features can I use with K-NN? All the examples I've found so far use just two.
problem-1238.txt,2,2,How many features can I use with K-NN? All the examples I've found so far use just two.,"And if later I'd like to find why this person has included into the abnormal class how can I find that this happened because of these two features, his weight according to his height?"
problem-1210.txt,1,1,I am implementing a solution that requires client certificates.  I'm using IIS 7.5 and ASP.Net 4 WCF services.,I've set the SSL Settings to Require SSL and require client certificates.  Looks good so far.
problem-1210.txt,1,1,I've set the SSL Settings to Require SSL and require client certificates.  Looks good so far.,"Because I'm new to the use of client certificates I've been doing a bit of research, and came across a Microsoft support article that attempts to explain a bit about the client certificate validation process.  It states:"
problem-1210.txt,1,1,"Because I'm new to the use of client certificates I've been doing a bit of research, and came across a Microsoft support article that attempts to explain a bit about the client certificate validation process.  It states:","Apparently the client will send certificates that both sides trust. What I'm interested in is can I configure IIS or my WCF service to only accept certain client certificates, such as ones we generate from our own certificate authority specifically for the purpose of this WCF service.  "
problem-1210.txt,1,1,"Apparently the client will send certificates that both sides trust. What I'm interested in is can I configure IIS or my WCF service to only accept certain client certificates, such as ones we generate from our own certificate authority specifically for the purpose of this WCF service.  ",What is to stop someone using a client certificate from VeriSign or use from our certificate authority that were intended for some other purpose?
problem-1210.txt,1,2,What is to stop someone using a client certificate from VeriSign or use from our certificate authority that were intended for some other purpose?,I believe this link provides the solution you are looking for.  And it appears to be quite detailed.  I am going to try it in the next couple of days and will get back my findings.
problem-1210.txt,2,2,I believe this link provides the solution you are looking for.  And it appears to be quite detailed.  I am going to try it in the next couple of days and will get back my findings.,https://blogs.msdn.microsoft.com/asiatech/2014/02/12/how-to-configure-iis-client-certificate-mapping-authentication-for-iis7/
problem-348.txt,1,1,"Updating to Windows 8.1, English as a system language disappeared, and I've got everything back in Italian.","In the language preference pane it is still set as ""English (United Kingdom)"", but that's a lie."
problem-348.txt,1,1,"In the language preference pane it is still set as ""English (United Kingdom)"", but that's a lie.","If I go into the ""advanced"" options, the first dropdown allowed me to chose between ""use language list"", ""italian"" and ""british english (not available)"", not what I've chosen ""use language list"" and saved, ""english"" doesn't even appear anymore."
problem-348.txt,1,1,"If I go into the ""advanced"" options, the first dropdown allowed me to chose between ""use language list"", ""italian"" and ""british english (not available)"", not what I've chosen ""use language list"" and saved, ""english"" doesn't even appear anymore.","Going back to the language preferences, if I chose ""add a language"", English isn't in the list."
problem-348.txt,1,1,"Going back to the language preferences, if I chose ""add a language"", English isn't in the list.","(I'm not talking about keyboard layout, I'm talking about system language)"
problem-348.txt,1,1,"(I'm not talking about keyboard layout, I'm talking about system language)","Internet connection was down. When it went back up, a link named ""Install language pack"" appeared, and clicking it downloaded and installed the language pack, which is now working."
problem-348.txt,1,2,"Internet connection was down. When it went back up, a link named ""Install language pack"" appeared, and clicking it downloaded and installed the language pack, which is now working.",32Bit: http://fg.v4.download.windowsupdate.com/d/msdownload/update/software/updt/2013/09/lp_43e709fc9932e26431ff87e163daaaeae15677eb.cab
problem-348.txt,2,2,32Bit: http://fg.v4.download.windowsupdate.com/d/msdownload/update/software/updt/2013/09/lp_43e709fc9932e26431ff87e163daaaeae15677eb.cab,64Bit: http://fg.v4.download.windowsupdate.com/d/msdownload/update/software/updt/2013/09/lp_55c5ff4da1d83ae6f4ebd1f8c020cb80ceda7da8.cab
problem-348.txt,2,2,64Bit: http://fg.v4.download.windowsupdate.com/d/msdownload/update/software/updt/2013/09/lp_55c5ff4da1d83ae6f4ebd1f8c020cb80ceda7da8.cab,32Bit: http://fg.v4.download.windowsupdate.com/d/msdownload/update/software/updt/2013/09/lp_45b0cfb6b0bfd5984faa3cd64b7b8f2b2a72465e.cab
problem-348.txt,2,2,32Bit: http://fg.v4.download.windowsupdate.com/d/msdownload/update/software/updt/2013/09/lp_45b0cfb6b0bfd5984faa3cd64b7b8f2b2a72465e.cab,64Bit: http://fg.v4.download.windowsupdate.com/d/msdownload/update/software/updt/2013/09/lp_8fa033dd9ab61a528192eaa696088d582f112e68.cab
problem-348.txt,2,2,64Bit: http://fg.v4.download.windowsupdate.com/d/msdownload/update/software/updt/2013/09/lp_8fa033dd9ab61a528192eaa696088d582f112e68.cab,Rename the file to LP.mlc and double click it to install it.
problem-1204.txt,1,1,"Well, it appears that the problem was a Linode-specific one.  There is, in the configuration file for the VM, and the ""kernel"" setting for that was set at ""Latest 2.6 Legacy (2.6.18.8-linode22"".  I had to change that to ""Latest 2.6 Paravirt(2.6.38-linode31)"", and then ssh (and websites served from this server) all came back.  Whew!","I guess that the kernel that the linode was configured for was only for use in versions of Ubuntu older than 9.10.  Frankly I thought that the os upgrade process would take care of that, but then I don't really understand everything about how the VM configuration file and the VM os interact, so it's not surprising that I was able to get into trouble, I guess."
problem-1204.txt,1,1,"I guess that the kernel that the linode was configured for was only for use in versions of Ubuntu older than 9.10.  Frankly I thought that the os upgrade process would take care of that, but then I don't really understand everything about how the VM configuration file and the VM os interact, so it's not surprising that I was able to get into trouble, I guess.","I think maybe the takeaway lesson is that if you let your server os get that far out of date, there are odd things required for the upgrade path that won't always be in the most current documentation, because my god who is still on a version that old.  Nonetheless I will have to take a deep breath and think a bit before trying to upgrade to the next newer os."
problem-1204.txt,1,1,"I think maybe the takeaway lesson is that if you let your server os get that far out of date, there are odd things required for the upgrade path that won't always be in the most current documentation, because my god who is still on a version that old.  Nonetheless I will have to take a deep breath and think a bit before trying to upgrade to the next newer os.",I guess for my next server fault question I will need to ask about server os upgrade strategies...
problem-1204.txt,1,2,I guess for my next server fault question I will need to ask about server os upgrade strategies...,"First make sure ssh is running, you can do this via"
problem-1204.txt,2,2,"First make sure ssh is running, you can do this via","If it is not running, start it by using the same command but replacing the status with start."
problem-1204.txt,2,2,"If it is not running, start it by using the same command but replacing the status with start.",If that doesn't work check your interface configuration to make sure you are connecting to the right IP.
problem-1204.txt,2,2,If that doesn't work check your interface configuration to make sure you are connecting to the right IP.,Since you used dhcp to get an IP this might have changed. 
problem-1204.txt,2,2,Since you used dhcp to get an IP this might have changed. ,"There is a chance your firewall might be blocking it, you can open port 22 (it should be opened by default) by:"
problem-1204.txt,2,2,"There is a chance your firewall might be blocking it, you can open port 22 (it should be opened by default) by:",Finally post the contents of /var/log/auth.log and /var/log/syslog while you are trying to connect.
problem-189.txt,1,1,"You're going to have to use a technique like web scraping + ocr to handle this most likely. The page is in flash which is why you're not seeing much in the source code. Flash, if your unfamiliar, works kind of like a video file that you can interact with in that it's an embedded file and not done with pure coding. That being said - it's a little tricky to pull this off.",You may want to explain why you're aiming to get this information as folks here may have some better ideas to help you accomplish what you're after.
problem-189.txt,1,2,You may want to explain why you're aiming to get this information as folks here may have some better ideas to help you accomplish what you're after.,"I am not sure how best to ask this, as this my be a multi-pronged question, requiring different avenues of attack and my preconception of the solution is a basic input-function-output scenario. I am a n00b, so to speak, when it comes to scripting-macros-and-other-computer-automated-tasks and figured this might be a good jumping off point. I'm looking for an answer with in limitations, I want to know, but not too much."
problem-189.txt,2,2,"I am not sure how best to ask this, as this my be a multi-pronged question, requiring different avenues of attack and my preconception of the solution is a basic input-function-output scenario. I am a n00b, so to speak, when it comes to scripting-macros-and-other-computer-automated-tasks and figured this might be a good jumping off point. I'm looking for an answer with in limitations, I want to know, but not too much.",(Q1) I want my computer to automatically copy randomly generated text from a website and paste it into simple text document as a list. The website is 'Random Word Machine' http://randomwordmachine.com/ and I want to copy the randomly generated English text as a list. 
problem-189.txt,2,2,(Q1) I want my computer to automatically copy randomly generated text from a website and paste it into simple text document as a list. The website is 'Random Word Machine' http://randomwordmachine.com/ and I want to copy the randomly generated English text as a list. ,"A column-list would be preferred, not a row-list, I'd rather it not be numbered. I'll end up sort the list alphabetically in a spreadsheet. "
problem-189.txt,2,2,"A column-list would be preferred, not a row-list, I'd rather it not be numbered. I'll end up sort the list alphabetically in a spreadsheet. ","I have LibreOffice 4.2, MS Office 2003, AutoHotkey v1.1.14.03, Notepad++, and MS Visual Studio 2013 installed, to make use off."
problem-189.txt,2,2,"I have LibreOffice 4.2, MS Office 2003, AutoHotkey v1.1.14.03, Notepad++, and MS Visual Studio 2013 installed, to make use off.","I am looking for macros or scripts, I'd prefer a script (python,  perl or php would be a distant second) and I'd prefer a standard-basic library package. What about Windows PowerShell?"
problem-189.txt,2,2,"I am looking for macros or scripts, I'd prefer a script (python,  perl or php would be a distant second) and I'd prefer a standard-basic library package. What about Windows PowerShell?","(Q2) How does that wascally web work?! Shouldn't I be able to ""View page source"", and see where the text is outputted to. Or use something like Wget and copy the functionality of a website?"
problem-189.txt,2,2,"(Q2) How does that wascally web work?! Shouldn't I be able to ""View page source"", and see where the text is outputted to. Or use something like Wget and copy the functionality of a website?","Used AutoHotkey to write a small macro-script. The help file included with Autohotkey was more then enough to figure all this out, particularly the intro tutorial. Here's the macro-script I wrote; "
problem-189.txt,2,2,"Used AutoHotkey to write a small macro-script. The help file included with Autohotkey was more then enough to figure all this out, particularly the intro tutorial. Here's the macro-script I wrote; ","Thanks goes to ""benshepherd"" and ""Bradley Forney""."
problem-837.txt,1,1,"This is a bit of an open-ended question, but I build multi-DC Cassandra deployments on a fairly regular basis, so I'll try to provide some insight here.","The first thing to consider, is what you hope to achieve by building a presence in both data centers.  The main reasons are data locality and disaster recovery."
problem-837.txt,1,1,"The first thing to consider, is what you hope to achieve by building a presence in both data centers.  The main reasons are data locality and disaster recovery.","Data locality is in reference to the application Cassandra is serving.  So if an application team is deploying to two DCs, they're going to want their data nearby.  Disaster recovery is good to have if you lose an entire DC.  This allows you to easily and quickly rebuild another logical or physical DC."
problem-837.txt,1,1,"Data locality is in reference to the application Cassandra is serving.  So if an application team is deploying to two DCs, they're going to want their data nearby.  Disaster recovery is good to have if you lose an entire DC.  This allows you to easily and quickly rebuild another logical or physical DC.","Another point to consider is whether or not the data centers are hosted by the same provider.  Assuming a cloud deployment, you'll want to understand the network between the cloud regions, what your bandwidth is, and how much it'll cost to use.  Obviously, things will be easier if your nodes can easily communicate to each other cross-DC when they need to."
problem-837.txt,1,1,"Another point to consider is whether or not the data centers are hosted by the same provider.  Assuming a cloud deployment, you'll want to understand the network between the cloud regions, what your bandwidth is, and how much it'll cost to use.  Obviously, things will be easier if your nodes can easily communicate to each other cross-DC when they need to.","If the data center providers are different, you're going to want be very sure about how consistent that network connection is.  In this scenario, you're going to want to set the phi_convict (default 8) to a higher value.  That will give your nodes a little more leniency in marking nodes as up or down, when the network becomes unstable."
problem-837.txt,1,1,"If the data center providers are different, you're going to want be very sure about how consistent that network connection is.  In this scenario, you're going to want to set the phi_convict (default 8) to a higher value.  That will give your nodes a little more leniency in marking nodes as up or down, when the network becomes unstable.","You will also want to set the replication strategy on the system_auth table to use the NetworkTopologyStrategy, and make sure it has an appropriate number of replicas in each DC.  Otherwise, your authorization requests will be jumping DCs."
problem-837.txt,1,2,"You will also want to set the replication strategy on the system_auth table to use the NetworkTopologyStrategy, and make sure it has an appropriate number of replicas in each DC.  Otherwise, your authorization requests will be jumping DCs.","I'm new to Cassandra, so wanted to understand what basic things we should consider when are we going to configure Cassandra cluster in on or multiple database centers?"
problem-823.txt,1,2,I believe you are running into the issue described in Subqueries that you define on merge articles are not re-evaluated.,"We've set up a new merge replication, on SQL Server 2008 R2 (on both the publisher and subscriber). Most tables use a filter for which rows they're going to replicate, similar to this example:"
problem-823.txt,2,2,"We've set up a new merge replication, on SQL Server 2008 R2 (on both the publisher and subscriber). Most tables use a filter for which rows they're going to replicate, similar to this example:",The fn_GetTable1IDsForUser function brings the relevant Table1 IDs for each subscriber based on pre-set criteria. Running the above query on the publisher (after replacing <published_columns> with *) returns the expected rows correctly.
problem-823.txt,2,2,The fn_GetTable1IDsForUser function brings the relevant Table1 IDs for each subscriber based on pre-set criteria. Running the above query on the publisher (after replacing <published_columns> with *) returns the expected rows correctly.,"Each synchronisation that is not done immediately after a (re)initialisation of the subscription seems to have succeeded, as it produces no error message, however no new rows are downloaded to the subscriber. Reinitialising the subscription allows the new rows to be downloaded, but only for the first synchronisation."
problem-823.txt,2,2,"Each synchronisation that is not done immediately after a (re)initialisation of the subscription seems to have succeeded, as it produces no error message, however no new rows are downloaded to the subscriber. Reinitialising the subscription allows the new rows to be downloaded, but only for the first synchronisation.","If I try to validate the subscription (in Management Studio; it only seems to work if I do it for all subscriptions, trying to do it for one has no effect), the next synchronisation produces the following error message:"
problem-823.txt,2,2,"If I try to validate the subscription (in Management Studio; it only seems to work if I do it for all subscriptions, trying to do it for one has no effect), the next synchronisation produces the following error message:",I have followed the advice in this article: http://technet.microsoft.com/en-us/library/ms152532%28v=sql.105%29.aspx
problem-823.txt,2,2,I have followed the advice in this article: http://technet.microsoft.com/en-us/library/ms152532%28v=sql.105%29.aspx,However none of the suggested solutions do anything.
problem-823.txt,2,2,However none of the suggested solutions do anything.,"This basically suggests to test the filtering query, which is working correctly, as I've described above."
problem-823.txt,2,2,"This basically suggests to test the filtering query, which is working correctly, as I've described above.","There are no errors, except when I ask for the subscription to be validated. There are no conflicts either."
problem-823.txt,2,2,"There are no errors, except when I ask for the subscription to be validated. There are no conflicts either.",Nothing acts on the data immediately after synchronisation.
problem-823.txt,2,2,Nothing acts on the data immediately after synchronisation.,There are no triggers except for the ones set by replication itself (MSMerge_*).
problem-823.txt,2,2,There are no triggers except for the ones set by replication itself (MSMerge_*).,In the end we've not been able to figure out why this happens. We'd welcome any suggestions.
problem-176.txt,1,1,"CIDR (Classless Inter-Domain Routing) means that you no longer pay attention to the network classes, and it can be used with network masks or the mask length (CIDR notation, which is what I think you mean).","Using CIDR notation simply makes it easier to read a prefix, and it can help prevent typos that can happen when typing out a network mask."
problem-176.txt,1,1,"Using CIDR notation simply makes it easier to read a prefix, and it can help prevent typos that can happen when typing out a network mask.","The original IP addressing specification actually allowed you to use non-consecutive network masks, so you had to spell out the mask. CIDR will not work with non-consecutive network masks, so simply using the mask length makes things easier to read and write."
problem-176.txt,1,1,"The original IP addressing specification actually allowed you to use non-consecutive network masks, so you had to spell out the mask. CIDR will not work with non-consecutive network masks, so simply using the mask length makes things easier to read and write.","IPv6 only uses CIDR and CIDR notation because it was developed after CIDR. The tricks with wildcard masks in IPv4 no longer are available with IPv6. It can be argued that those were just tricks, and if you depended on them, then you were not doing things correctly in the first place. I have run into people that were using the trick of odd and even addressing meaning something, and they were using that with IPv4 wildcard masks and wanted to do that with IPv6, but they were out of luck with that."
problem-176.txt,1,2,"IPv6 only uses CIDR and CIDR notation because it was developed after CIDR. The tricks with wildcard masks in IPv4 no longer are available with IPv6. It can be argued that those were just tricks, and if you depended on them, then you were not doing things correctly in the first place. I have run into people that were using the trick of odd and even addressing meaning something, and they were using that with IPv4 wildcard masks and wanted to do that with IPv6, but they were out of luck with that.",CIDR is equivalent to net mask and can be used interchangeably.
problem-176.txt,2,2,CIDR is equivalent to net mask and can be used interchangeably.,"Unless you start talking about policy based routing. In that regard, it is different. "
problem-176.txt,2,2,"Unless you start talking about policy based routing. In that regard, it is different. ",Say you make a rule for all traffic destined for the 10.10.10.0 255.255.255.0 network. All traffic destined for the .1 - .255 will be affected and rules applied.
problem-176.txt,2,2,Say you make a rule for all traffic destined for the 10.10.10.0 255.255.255.0 network. All traffic destined for the .1 - .255 will be affected and rules applied.,"If you make it a CIDR based rule 10.10.10.0/16 the rule only applies for that specific network. If the subnet is further subnetted to a /24 for example, and traffic is destined for 10.10.10.0/24 this will not match the CIDR rule and not be affected. But the same traffic with a route to the 10.10.10.0/16 the route rules will apply."
problem-610.txt,1,1,"Strictly speaking, Keybase proofs aren't for linking your GitHub account to your PGP key anymore – they're for linking your GitHub account to your Keybase account. The difference is that the latter may now be represented using Keybase-specific ""device keys"" and ""paper keys"", in addition to the PGP key.","Every time you run keybase login or sign into the app, a new device key is generated and used for all operations, instead of the PGP key."
problem-610.txt,1,1,"Every time you run keybase login or sign into the app, a new device key is generated and used for all operations, instead of the PGP key.","(If you click ""2 devices"" on your Keybase profile, you'll be able to see the full trust graph of your account – everything can be linked to your PGP key, but sometimes it takes two or three links.)"
problem-610.txt,1,1,"(If you click ""2 devices"" on your Keybase profile, you'll be able to see the full trust graph of your account – everything can be linked to your PGP key, but sometimes it takes two or three links.)","I don't know the advantages of this scheme, that's just how they implemented it."
problem-610.txt,1,1,"I don't know the advantages of this scheme, that's just how they implemented it.",It is still possible to make PGP-based signatures; e.g. when performing operations directly in the website you'll be prompted to run a gpg|curl command to generate the proof.
problem-610.txt,1,2,It is still possible to make PGP-based signatures; e.g. when performing operations directly in the website you'll be prompted to run a gpg|curl command to generate the proof.,Thanks to the answer by @grawity I have learned that Keybase uses the Keybase device key for the device which was used to generate the proof.
problem-610.txt,2,2,Thanks to the answer by @grawity I have learned that Keybase uses the Keybase device key for the device which was used to generate the proof.,"You can generate the proof with your PGP key by using a browser to create the proof, choosing the Bash + GPG + cURL method when prompted. This will provide you with a command to sign a message and send it to keybase with the provided curl command. You can see my updated proof here."
problem-610.txt,2,2,"You can generate the proof with your PGP key by using a browser to create the proof, choosing the Bash + GPG + cURL method when prompted. This will provide you with a command to sign a message and send it to keybase with the provided curl command. You can see my updated proof here.","Note that it appears you need to use bash for this, using curl in PowerShell was giving me issues."
problem-604.txt,1,1,"The .profile will be in the home directory for your user account.  When ssh in you're going to be in your home directory, but you can also cause the shell to change to your home directory by typing:","If you're on linux and your user shell is bash, as most people are, you probably won't have a .profile, but you may have a .bash_profile and .bashrc.  Set the umask in either of those files rather than make a .profile."
